title,address,bed,bath,toilet,pkn_space,price 
5 bedroom detached duplex for sale,"Lekk County Homes, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"100,000,000"
4 bedroom semi-detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"55,000,000"
5 bedroom detached duplex for sale,"County Homes, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,4Toilets,5Parking Spaces,"110,000,000"
6 bedroom detached duplex for sale,"Osapa London, Osapa, Lekki, Lagos",6Bedrooms,6Bathrooms,7Toilets,10Parking Spaces,"360,000,000"
4 bedroom semi-detached duplex for sale,"Idado, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"60,000,000"
4 bedroom house for sale,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"145,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"122,000,000"
5 bedroom detached duplex for sale,"Idado, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"70,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"55,000,000"
5 bedroom detached duplex for sale,"Lekki County Homes, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"95,000,000"
3 bedroom block of flats for sale,"Shotinoye Street, Papa Ajao, Mushin, Lagos",3Bedrooms,Save,,,"75,000,000"
5 bedroom detached duplex for sale,"Jakande, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"90,000,000"
5 bedroom detached duplex for sale,"Osapa London, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"200,000,000"
5 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"280,000,000"
5 bedroom detached duplex for sale,"Pinnock Estate, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"280,000,000"
4 bedroom detached duplex for sale,"Osapa London., Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"55,000,000"
4 bedroom semi-detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"55,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate Chevron, Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,5Parking Spaces,"53,000,000"
5 bedroom terraced duplex for sale,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"150,000,000"
4 bedroom terraced duplex for sale,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"130,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"165,000,000"
5 bedroom house for sale,"Lekki County Home, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"95,000,000"
3 bedroom terraced duplex for sale,"Harris Crescent Road, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,Save,"37,000,000"
4 bedroom detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"75,000,000"
4 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,7Parking Spaces,"62,000,000"
4 bedroom semi-detached duplex for sale,"2nd Toll Gate, Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"56,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"110,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"40,000,000"
4 bedroom detached duplex for sale,"Unilag Estate, Magodo, Lagos",4Bedrooms,Save,,,"38,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"80,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki Phase 2, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"110,000,000"
3 bedroom block of flats for sale,"Ijesha Road Surulere, Ijesha, Surulere, Lagos",3Bedrooms,2Bathrooms,2Toilets,4Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Toilets,Save,,"330,000,000"
4 bedroom terraced duplex for sale,"Off Orchid Hotel Road, Chevron Toll, Lafiaji, Lekki, Lagos",4Bedrooms,5Toilets,Save,,"53,000,000"
3 bedroom terraced duplex for sale,"Off Kofo Abayomi Victoria Island, Victoria Island (VI), Lagos",3Bedrooms,4Toilets,Save,,"185,000,000"
5 bedroom detached duplex for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"165,000,000"
3 bedroom block of flats for sale,"Ikoyi, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"150,000,000"
3 bedroom block of flats for sale,"Unity Estate, Egbeda, Alimosho, Lagos",3Bedrooms,3Bathrooms,4Toilets,8Parking Spaces,"60,000,000"
3 bedroom terraced duplex for sale,"Road 15, Lekki Gardens Phase Two By Abraham Adesanya, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"25,000,000"
3 bedroom block of flats for sale,"Remilekun Street, Off Fadiya, Ketu, Lagos",3Bedrooms,3Bathrooms,Save,,"45,000,000"
5 bedroom semi-detached duplex for sale,"Royal Garden Estate, Ajiwe, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"135,000,000"
4 bedroom semi-detached duplex for sale,"VGC, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"88,000,000"
4 bedroom detached duplex for sale,"Peace Estate, Aboru, Iyana Ipaja, Ipaja, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"45,000,000"
4 bedroom detached duplex for sale,"Thomas Estate, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,6Parking Spaces,"120,000,000"
4 bedroom semi-detached duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"85,000,000"
2 bedroom block of flats for sale,"Lekki Pearl Garden Abijo, Behind Oando Fueling Station, Lekki Expressway, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"20,000,000"
4 bedroom semi-detached duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"85,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"80,000,000"
5 bedroom detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"120,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"68,000,000"
5 bedroom detached duplex for sale,"Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"82,000,000"
3 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"185,000,000"
5 bedroom detached duplex for sale,"Ikate Elegushi, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"130,000,000"
5 bedroom detached duplex for sale,"Nicon Town Road, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"150,000,000"
4 bedroom terraced duplex for sale,"Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"138,000,000"
5 bedroom detached duplex for sale,"Chevron Toll Gate, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"80,000,000"
7 bedroom detached duplex for sale,"Off Admiralty Road, Lekki Phase 1, Lekki, Lagos",7Bedrooms,7Bathrooms,8Toilets,6Parking Spaces,"400,000,000"
2 bedroom house for sale,"Camberwall Advantage 2, Ikate, Lekki, Lagos",2Bedrooms,Save,,,"40,000,000"
5 bedroom semi-detached duplex for sale,"Ologolo, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"85,000,000"
4 bedroom detached duplex for sale,"Lekki, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"115,000,000"
2 bedroom block of flats for sale,"Lagoon View Estate Makoko Yaba, Yaba, Lagos",2Bedrooms,3Bathrooms,3Toilets,2Parking Spaces,"22,000,000"
4 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"68,000,000"
3 bedroom block of flats for sale,"Olusosun, Oregun, Ikeja, Lagos",3Bedrooms,3Bathrooms,4Toilets,4Parking Spaces,"75,000,000"
13 bedroom block of flats for sale,"Kujero Street, Ojota, Lagos",13Bedrooms,13Bathrooms,16Toilets,3Parking Spaces,"60,000,000"
8 bedroom detached duplex for sale,"Parkview Estate, Parkview, Ikoyi, Lagos",8Bedrooms,9Bathrooms,9Toilets,10Parking Spaces,"680,000,000"
4 bedroom semi-detached duplex for sale,"Ikota Villa Estate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"90,000,000"
7 bedroom detached duplex for sale,"Ikate, Nicon Town, Lekki, Lagos",7Bedrooms,7Bathrooms,8Toilets,6Parking Spaces,"400,000,000"
5 bedroom detached duplex for sale,"Pinnock Beach Estate, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"450,000,000"
Block of flats for sale,"Tipper Garrage, Adjacent To Sweet Sensation, Ketu, Lagos",,Save,,,"45,000,000"
4 bedroom terraced duplex for sale,"Off Admiralty Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"125,000,000"
4 bedroom semi-detached duplex for sale,"Bakare Estate, Agungi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,6Parking Spaces,"55,000,000"
6 bedroom detached duplex for sale,"Shoreline Estate Overseeing Banana Island & Ikoyi Link Bridge., Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,30Parking Spaces,"1,400,000,000"
5 bedroom detached duplex for sale,"Akin Adesola Street, Victoria Island (VI), Lagos",5Bedrooms,Save,,,"1,500,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, 2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"55,000,000"
4 bedroom semi-detached duplex for sale,"Amore Street Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"165,000,000"
4 bedroom terraced duplex for sale,"Ologolo, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"35,000,000"
4 bedroom terraced duplex for sale,"Orchid Road, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"57,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"48,000,000"
4 bedroom semi-detached duplex for sale,"3 Mins Drive To Novare Mall, 1 Min Drive To The Expressway,, Sangotedo, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"50,000,000"
4 bedroom terraced duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"135,000,000"
2 bedroom block of flats for sale,"Jakande, Lekki, Lagos",2Bedrooms,2Bathrooms,2Toilets,1Parking Space,"48,000,000"
4 bedroom terraced duplex for sale,"Oniru, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"150,000,000"
4 bedroom semi-detached duplex for sale,"Harris Drive, New Regional Road, VGC, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"Chevron Tollgate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"65,000,000"
5 bedroom semi-detached duplex for sale,"Chevron, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"80,000,000"
4 bedroom semi-detached duplex for sale,"Beside Oral Estate, Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"60,000,000"
6 bedroom detached duplex for sale,"Chevron Toll Gate, Lekki, Lagos",6Bedrooms,7Bathrooms,7Toilets,4Parking Spaces,"125,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"80,000,000"
2 bedroom block of flats for sale,"Victoria Island (VI), Lagos",2Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"110,000,000"
3 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"125,000,000"
4 bedroom semi-detached duplex for sale,"Cheveron, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"68,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"250,000,000"
3 bedroom terraced duplex for sale,"Orchid Hotel Road, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"40,000,000"
7 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",7Bedrooms,9Bathrooms,9Toilets,13Parking Spaces,"4,000,000,000"
4 bedroom semi-detached duplex for sale,"Off Cheveron Toll Gate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"65,000,000"
4 bedroom detached duplex for sale,"Ikeja GRA, Ikeja, Lagos",4Bedrooms,5Bathrooms,5Toilets,5Parking Spaces,"180,000,000"
6 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",6Bedrooms,7Bathrooms,7Toilets,4Parking Spaces,"300,000,000"
5 bedroom house for sale,"Diya Street, Gbagada, Lagos",5Bedrooms,5Bathrooms,5Toilets,6Parking Spaces,"130,000,000"
7 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",7Bedrooms,6Bathrooms,6Toilets,5Parking Spaces,"290,000,000"
4 bedroom semi-detached duplex for sale,"Salaudeen Akano, GRA, Ogudu, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"150,000,000"
3 bedroom detached duplex for sale,"Ikoyi, Lagos",3Bedrooms,3Bathrooms,4Toilets,5Parking Spaces,"200,000,000"
9 bedroom detached duplex for sale,"Nicon Town, Lekki, Lagos",9Bedrooms,10Bathrooms,10Toilets,9Parking Spaces,"350,000,000"
3 bedroom block of flats for sale,"Lekki Phase 1, Lekki, Lagos",3Bedrooms,4Bathrooms,4Toilets,3Parking Spaces,"90,000,000"
5 bedroom detached duplex for sale,"Chevron Toll Gate, Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,4Parking Spaces,"120,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,6Toilets,Save,"55,000,000"
2 bedroom terraced duplex for sale,"Urban Prime Three Phase 2, Ajah, Lagos",2Bedrooms,3Bathrooms,4Toilets,Save,"35,000,000"
3 bedroom terraced duplex for sale,"Ajah, Lagos",3Bedrooms,4Bathrooms,5Toilets,Save,"40,000,000"
4 bedroom terraced duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"47,000,000"
4 bedroom detached duplex for sale,"Ajah, Lagos",4Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"65,000,000"
3 bedroom terraced duplex for sale,"Urban Prime Three Phase 2, Ajah, Lagos",3Bedrooms,4Bathrooms,5Toilets,Save,"39,500,000"
Block of flats for sale,"Ahmadu Bello Way, Victoria Island (VI), Lagos",3Bathrooms,4Toilets,2Parking Spaces,Save,"7,200,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lekki, Lagos",4Bedrooms,5Bathrooms,6Toilets,Save,"65,000,000"
3 bedroom terraced duplex for sale,"Ikota, Lekki, Lagos",3Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"45,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"100,000,000"
5 bedroom detached duplex for sale,"Agungi, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"135,000,000"
4 bedroom semi-detached duplex for sale,"Agungi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom semi-detached duplex for sale,"Agungi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"75,000,000"
5 bedroom detached duplex for sale,"Lekki County Homes, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"195,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"270,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"160,000,000"
5 bedroom detached duplex for sale,"Lekki County Homes, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"165,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,Save,"130,000,000"
5 bedroom detached duplex for sale,"Ikota, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"130,000,000"
5 bedroom detached duplex for sale,"Lekki Phase 1, Lekki, Lagos",5Bedrooms,6Bathrooms,6Toilets,Save,"250,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"50,000,000"
5 bedroom detached duplex for sale,"Lekki County Homes, Ikota, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"130,000,000"
5 bedroom detached duplex for sale,"Off Admiralty Way Off Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"260,000,000"
4 bedroom semi-detached duplex for sale,"Osapa, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"65,000,000"
5 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"990,000,000"
3 bedroom detached bungalow for sale,"Ikola Road, By D And D Schools, Alagbado, Ifako-Ijaiye, Lagos",3Bedrooms,300sqmCovered Area,Save,,"15,000,000"
3 bedroom detached duplex for sale,"Ikola Road, By Command, Alagbado, Ifako-Ijaiye, Lagos",3Bedrooms,Save,,,"30,000,000"
Block of flats for sale,"Old Ikoyi, Ikoyi, Lagos",,Save,,,"22,000,000"
4 bedroom terraced duplex for sale,"Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"60,000,000"
4 bedroom terraced duplex for sale,"Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"350,000,000"
4 bedroom semi-detached duplex for sale,"Off Alexander Road, Old Ikoyi, Ikoyi, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"350,000,000"
4 bedroom semi-detached duplex for sale,"Ikate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"180,000,000"
3 bedroom house for sale,"Ikate Elegushi, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"60,000,000"
4 bedroom detached duplex for sale,"Osapa London, Lekki, Lagos",4Bedrooms,4Bathrooms,6Toilets,Save,"85,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"53,000,000"
6 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",6Bedrooms,Save,,,"1,200,000,000"
6 bedroom detached duplex for sale,"Banana Island, Ikoyi, Lagos",6Bedrooms,6Bathrooms,7Toilets,5Parking Spaces,"1,200,000,000"
4 bedroom detached duplex for sale,"Omole Estate, Omole Phase 1, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"120,000,000"
5 bedroom detached duplex for sale,"Oniru Extension, Oniru, Victoria Island (VI), Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"290,000,000"
4 bedroom terraced bungalow for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"120,000,000"
5 bedroom detached duplex for sale,"Thomas Estate, Ajah, Lagos",5Bedrooms,5Bathrooms,6Toilets,3Parking Spaces,"77,000,000"
5 bedroom detached duplex for sale,"Victory Park Estate, Osapa, Lekki, Lagos",5Bedrooms,5Bathrooms,6Toilets,Save,"200,000,000"
3 bedroom detached bungalow for sale,"Ocean View Estate, Behind The Shoprite/ Novare Mall, Odusanya Mopo, Sangotedo, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"15,000,000"
4 bedroom terraced duplex for sale,"Ikate Elegushi, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"90,000,000"
4 bedroom semi-detached duplex for sale,"Lekky County Homes, Ikota, Lekki, Lagos",4Bedrooms,Save,,,"78,000,000"
4 bedroom semi-detached duplex for sale,"Sangotedo, Ajah, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"60,000,000"
4 bedroom block of flats for sale,"Osapa London, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"75,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom terraced duplex for sale,"Dideolu Estate, Victoria Island Extension, Victoria Island (VI), Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"140,000,000"
4 bedroom terraced duplex for sale,"By Masha Roundabout, Adelabu, Surulere, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"65,000,000"
4 bedroom semi-detached duplex for sale,"In An Estate Off Adeniyi Jones Road, Adeniyi Jones, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,7Parking Spaces,"105,000,000"
5 bedroom detached duplex for sale,"Turnbull Road, Ikoyi, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"380,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"170,000,000"
4 bedroom semi-detached duplex for sale,"Lekki, Lagos",4Bedrooms,6Bathrooms,6Toilets,4Parking Spaces,"65,000,000"
2 bedroom block of flats for sale,"Fairfield Apartments, Greenwood Park, Abijo, Lekki, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"16,000,000"
5 bedroom detached duplex for sale,"Lekki, Lagos",5Bedrooms,7Bathrooms,7Toilets,4Parking Spaces,"120,000,000"
2 bedroom block of flats for sale,"Phoenix Apartment, Aguda, Surulere, Lagos",2Bedrooms,2Bathrooms,3Toilets,2Parking Spaces,"26,500,000"
4 bedroom terraced duplex for sale,"In An Estate In Ajah, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"45,000,000"
5 bedroom detached duplex for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,6Parking Spaces,"170,000,000"
3 bedroom terraced duplex for sale,"Ivy Luxuria Estate, Orchid Road, 2nd Toll Gate, Lekki Phase 2, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,2Parking Spaces,"45,000,000"
3 bedroom terraced duplex for sale,"Orchid Hotel Road, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"40,000,000"
5 bedroom detached duplex for sale,"Ogba, Ikeja, Lagos",5Bedrooms,Save,,,"65,000,000"
4 bedroom semi-detached duplex for sale,"Lekki Palms Estate, Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
5 bedroom detached duplex for sale,"GRA Phase 2, Magodo, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"250,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"50,000,000"
3 bedroom terraced duplex for sale,"Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"37,000,000"
4 bedroom detached duplex for sale,"Chevron Toll Gate, Ikota, Lekki, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"66,000,000"
4 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",4Bedrooms,4Bathrooms,5Toilets,8Parking Spaces,"175,000,000"
4 bedroom semi-detached duplex for sale,"Ajah, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"45,000,000"
4 bedroom semi-detached duplex for sale,"Orchid Road, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,3Parking Spaces,"60,000,000"
4 bedroom semi-detached duplex for sale,"Lekky County Homes., Ikota, Lekki, Lagos",4Bedrooms,5Bathrooms,5Toilets,4Parking Spaces,"78,000,000"
3 bedroom detached bungalow for sale,"Thomas Estate, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,Save,"35,000,000"
5 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,4Parking Spaces,"185,000,000"
4 bedroom terraced duplex for sale,"Lekki Phase 1, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,Save,"150,000,000"
5 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"250,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"40,000,000"
4 bedroom terraced duplex for sale,"2nd Toll Gate, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,4Parking Spaces,"40,000,000"
4 bedroom terraced duplex for sale,"Lekki Palm City, Ado, Ajah, Lagos",4Bedrooms,4Bathrooms,4Toilets,Save,"45,000,000"
3 bedroom terraced duplex for sale,"Vgc, Lekki, Lagos",3Bedrooms,3Bathrooms,4Toilets,4Parking Spaces,"30,000,000"
5 bedroom detached duplex for sale,"Omole Phase 1, Ikeja, Lagos",5Bedrooms,5Bathrooms,6Toilets,5Parking Spaces,"230,000,000"
4 bedroom semi-detached duplex for sale,"Orchid, Lekki, Lagos",4Bedrooms,4Bathrooms,5Toilets,2Parking Spaces,"55,000,000"
3 bedroom terraced duplex for sale,"Lekki Gardens Estate Phase 4, By General Paint, Ajiwe, Ajah, Lagos",3Bedrooms,3Bathrooms,4Toilets,3Parking Spaces,"25,000,000"
